M,T,identifier,raw_s,amortized_s,cache_namespace
8,1600,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,9.9e-05,0.022805904761904763,spectral_mv
8,1600,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.020251,0.022805904761904763,spectral_mv
8,1600,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.000176,0.022805904761904763,spectral_mv
8,1600,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.00014,0.022805904761904763,spectral_mv
8,1600,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.000123,0.022805904761904763,spectral_mv
8,1600,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,9.6e-05,0.022805904761904763,spectral_mv
8,1600,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,9e-05,0.022805904761904763,spectral_mv
8,1600,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.021588,0.022805904761904763,spectral_mv
8,1600,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.000166,0.022805904761904763,spectral_mv
8,1600,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.000146,0.022805904761904763,spectral_mv
8,1600,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.000131,0.022805904761904763,spectral_mv
8,1600,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,9.7e-05,0.022805904761904763,spectral_mv
8,1600,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,9e-05,0.022805904761904763,spectral_mv
8,1600,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.019848,0.022805904761904763,spectral_mv
8,1600,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.000187,0.022805904761904763,spectral_mv
8,1600,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.000164,0.022805904761904763,spectral_mv
8,1600,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.000139,0.022805904761904763,spectral_mv
8,1600,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.000102,0.022805904761904763,spectral_mv
8,1600,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.000101,0.022805904761904763,spectral_mv
8,1600,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.024,0.022805904761904763,spectral_mv
8,1600,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.000195,0.022805904761904763,spectral_mv
8,1600,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.000164,0.022805904761904763,spectral_mv
8,1600,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.000136,0.022805904761904763,spectral_mv
8,1600,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.000106,0.022805904761904763,spectral_mv
8,1600,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,9.6e-05,0.022805904761904763,spectral_mv
8,1600,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.02228,0.022805904761904763,spectral_mv
8,1600,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.000193,0.022805904761904763,spectral_mv
8,1600,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.000164,0.022805904761904763,spectral_mv
8,1600,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.00015,0.022805904761904763,spectral_mv
8,1600,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.000112,0.022805904761904763,spectral_mv
8,1600,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.000103,0.022805904761904763,spectral_mv
8,1600,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,3.80348,0.6952082333333334,spectral_bv
8,1600,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.000931,0.6952082333333334,spectral_bv
8,1600,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.000891,0.6952082333333334,spectral_bv
8,1600,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.000694,0.6952082333333334,spectral_bv
8,1600,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.000597,0.6952082333333334,spectral_bv
8,1600,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.000539,0.6952082333333334,spectral_bv
8,1600,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,4.231766,0.6952082333333334,spectral_bv
8,1600,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.000939,0.6952082333333334,spectral_bv
8,1600,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0009,0.6952082333333334,spectral_bv
8,1600,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.000695,0.6952082333333334,spectral_bv
8,1600,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.000604,0.6952082333333334,spectral_bv
8,1600,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.000547,0.6952082333333334,spectral_bv
8,1600,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,2.859201,0.6952082333333334,spectral_bv
8,1600,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.000922,0.6952082333333334,spectral_bv
8,1600,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.000887,0.6952082333333334,spectral_bv
8,1600,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.000688,0.6952082333333334,spectral_bv
8,1600,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.000538,0.6952082333333334,spectral_bv
8,1600,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.000538,0.6952082333333334,spectral_bv
8,1600,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,4.253834,0.6952082333333334,spectral_bv
8,1600,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.000917,0.6952082333333334,spectral_bv
8,1600,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.000886,0.6952082333333334,spectral_bv
8,1600,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.000682,0.6952082333333334,spectral_bv
8,1600,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.000558,0.6952082333333334,spectral_bv
8,1600,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.000535,0.6952082333333334,spectral_bv
8,1600,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,5.689894,0.6952082333333334,spectral_bv
8,1600,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.000911,0.6952082333333334,spectral_bv
8,1600,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.000894,0.6952082333333334,spectral_bv
8,1600,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.000687,0.6952082333333334,spectral_bv
8,1600,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.000556,0.6952082333333334,spectral_bv
8,1600,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.000536,0.6952082333333334,spectral_bv
8,1600,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.029691,0.022805904761904763,spectral_mv
8,1600,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.027757,0.022805904761904763,spectral_mv
8,1600,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.02732,0.022805904761904763,spectral_mv
8,1600,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.722616,0.022805904761904763,spectral_mv
8,1600,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.000227,0.022805904761904763,spectral_mv
8,1600,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.000201,0.022805904761904763,spectral_mv
8,1600,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.000224,0.022805904761904763,spectral_mv
8,1600,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.000135,0.022805904761904763,spectral_mv
8,1600,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.000132,0.022805904761904763,spectral_mv
8,1600,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.010385,0.022805904761904763,spectral_mv
8,1600,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.000203,0.022805904761904763,spectral_mv
8,1600,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.000171,0.022805904761904763,spectral_mv
8,1600,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.008465,0.022805904761904763,spectral_mv
8,1600,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.000203,0.022805904761904763,spectral_mv
8,1600,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.000171,0.022805904761904763,spectral_mv
8,1600,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.039204,0.022805904761904763,spectral_mv
8,1600,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.000187,0.022805904761904763,spectral_mv
8,1600,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.000168,0.022805904761904763,spectral_mv
8,1600,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.000162,0.022805904761904763,spectral_mv
8,1600,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.000117,0.022805904761904763,spectral_mv
8,1600,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.000114,0.022805904761904763,spectral_mv
8,1600,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.00015,0.022805904761904763,spectral_mv
8,1600,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.000114,0.022805904761904763,spectral_mv
8,1600,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.000114,0.022805904761904763,spectral_mv
8,1600,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.000149,0.022805904761904763,spectral_mv
8,1600,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.000114,0.022805904761904763,spectral_mv
8,1600,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.000118,0.022805904761904763,spectral_mv
8,1600,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,31.944488,31.944488,
8,1600,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,31.948805,31.948805,
8,1600,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.027727,0.027727,
8,1600,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.000201,0.000201,
8,1600,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.000165,0.000165,
8,1600,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.00014,0.00014,
8,1600,lmfit_Ridge,0.029118,0.029118,
8,1600,lmfit_Lasso,0.032953,0.032953,
8,1600,lmfit_SGDRegressor,0.049707,0.049707,
8,1600,lmfit_ElasticNet,0.032775,0.032775,
8,1600,lmfit_BayesianRidge,0.033655,0.033655,
8,1600,gpfit_DotProduct,343.176499,343.176499,
8,1600,gpfit_RBF,523.037997,523.037997,
8,1600,coint_johansen_max_eig_stat_order-0_ardiff-10,0.05632,0.05658690909090909,coint
8,1600,coint_johansen_trace_stat_order-0_ardiff-10,0.000137,0.05658690909090909,coint
8,1600,coint_johansen_max_eig_stat_order-0_ardiff-1,0.020762,0.05658690909090909,coint
8,1600,coint_johansen_trace_stat_order-0_ardiff-1,0.000135,0.05658690909090909,coint
8,1600,coint_johansen_max_eig_stat_order-1_ardiff-10,0.058892,0.05658690909090909,coint
8,1600,coint_johansen_trace_stat_order-1_ardiff-10,0.000144,0.05658690909090909,coint
8,1600,coint_johansen_max_eig_stat_order-1_ardiff-1,0.023817,0.05658690909090909,coint
8,1600,coint_johansen_trace_stat_order-1_ardiff-1,0.000138,0.05658690909090909,coint
8,1600,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.154243,0.05658690909090909,coint
8,1600,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.155087,0.05658690909090909,coint
8,1600,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.152781,0.05658690909090909,coint
8,1600,pec,0.002649,0.002649,
8,1600,pec_orth,0.002134,0.002134,
8,1600,pec_log,0.001532,0.001532,
8,1600,pec_orth_log,0.002292,0.002292,
8,1600,pec_orth_abs,0.001888,0.001888,
8,1600,pec_orth_log_abs,0.002201,0.002201,
8,1600,ids,0.003139,0.003139,
8,200,cov_EmpiricalCovariance,0.001018,0.00300996875,covariance
8,200,cov_EllipticEnvelope,0.015457,0.00300996875,covariance
8,200,cov_GraphicalLasso,0.00114,0.00300996875,covariance
8,200,cov_GraphicalLassoCV,0.061114,0.00300996875,covariance
8,200,cov_LedoitWolf,0.000455,0.00300996875,covariance
8,200,cov_MinCovDet,0.015073,0.00300996875,covariance
8,200,cov_OAS,0.000391,0.00300996875,covariance
8,200,cov_ShrunkCovariance,0.00039,0.00300996875,covariance
8,200,cov-sq_EmpiricalCovariance,6.4e-05,0.00300996875,covariance
8,200,cov-sq_EllipticEnvelope,5.8e-05,0.00300996875,covariance
8,200,cov-sq_GraphicalLasso,5.5e-05,0.00300996875,covariance
8,200,cov-sq_GraphicalLassoCV,5.5e-05,0.00300996875,covariance
8,200,cov-sq_LedoitWolf,5.4e-05,0.00300996875,covariance
8,200,cov-sq_MinCovDet,5.3e-05,0.00300996875,covariance
8,200,cov-sq_OAS,5.7e-05,0.00300996875,covariance
8,200,cov-sq_ShrunkCovariance,5.1e-05,0.00300996875,covariance
8,200,prec_EmpiricalCovariance,5.3e-05,0.00300996875,covariance
8,200,prec_EllipticEnvelope,5.2e-05,0.00300996875,covariance
8,200,prec_GraphicalLasso,4.9e-05,0.00300996875,covariance
8,200,prec_GraphicalLassoCV,5.2e-05,0.00300996875,covariance
8,200,prec_LedoitWolf,5e-05,0.00300996875,covariance
8,200,prec_MinCovDet,5.3e-05,0.00300996875,covariance
8,200,prec_OAS,4.9e-05,0.00300996875,covariance
8,200,prec_ShrunkCovariance,5.2e-05,0.00300996875,covariance
8,200,prec-sq_EmpiricalCovariance,5e-05,0.00300996875,covariance
8,200,prec-sq_EllipticEnvelope,5.1e-05,0.00300996875,covariance
8,200,prec-sq_GraphicalLasso,5.6e-05,0.00300996875,covariance
8,200,prec-sq_GraphicalLassoCV,5.8e-05,0.00300996875,covariance
8,200,prec-sq_LedoitWolf,5.3e-05,0.00300996875,covariance
8,200,prec-sq_MinCovDet,5.2e-05,0.00300996875,covariance
8,200,prec-sq_OAS,5.1e-05,0.00300996875,covariance
8,200,prec-sq_ShrunkCovariance,5.3e-05,0.00300996875,covariance
8,200,spearmanr-sq,0.000977,0.000977,
8,200,spearmanr,0.000662,0.000662,
8,200,kendalltau-sq,0.006099,0.006099,
8,200,kendalltau,0.005717,0.005717,
8,200,corr_pearson_tau-1,0.000196,0.000196,
8,200,corr_pearson_tau-2,0.000132,0.000132,
8,200,corr_pearson_tau-3,0.000117,0.000117,
8,200,corr_pearson_tau-4,0.000112,0.000112,
8,200,corr_pearson_tau-5,0.000115,0.000115,
8,200,corr_pearson_tau-1-sq,0.000128,0.000128,
8,200,corr_pearson_tau-2-sq,0.000107,0.000107,
8,200,corr_pearson_tau-3-sq,0.000106,0.000106,
8,200,corr_pearson_tau-4-sq,0.000322,0.000322,
8,200,corr_pearson_tau-5-sq,0.000157,0.000157,
8,200,corr_pearson_tau-10,0.000127,0.000127,
8,200,corr_pearson_tau-10-sq,0.00012,0.00012,
8,200,corr_pearson_tau-20,0.000109,0.000109,
8,200,corr_pearson_tau-20-sq,0.000101,0.000101,
8,200,corr_spearman_tau-1,0.001239,0.001239,
8,200,corr_spearman_tau-2,0.00111,0.00111,
8,200,corr_spearman_tau-3,0.001117,0.001117,
8,200,corr_spearman_tau-4,0.001136,0.001136,
8,200,corr_spearman_tau-5,0.001124,0.001124,
8,200,corr_spearman_tau-1-sq,0.001119,0.001119,
8,200,corr_spearman_tau-2-sq,0.001131,0.001131,
8,200,corr_spearman_tau-3-sq,0.001133,0.001133,
8,200,corr_spearman_tau-4-sq,0.001116,0.001116,
8,200,corr_spearman_tau-5-sq,0.00111,0.00111,
8,200,corr_spearman_tau-10,0.001112,0.001112,
8,200,corr_spearman_tau-10-sq,0.001116,0.001116,
8,200,corr_spearman_tau-20,0.001104,0.001104,
8,200,corr_spearman_tau-20-sq,0.001109,0.001109,
8,200,corr_kendall_tau-1,0.023375,0.023375,
8,200,corr_kendall_tau-2,0.023199,0.023199,
8,200,corr_kendall_tau-3,0.023172,0.023172,
8,200,corr_kendall_tau-4,0.023077,0.023077,
8,200,corr_kendall_tau-5,0.023116,0.023116,
8,200,corr_kendall_tau-1-sq,0.023135,0.023135,
8,200,corr_kendall_tau-2-sq,0.022911,0.022911,
8,200,corr_kendall_tau-3-sq,0.022975,0.022975,
8,200,corr_kendall_tau-4-sq,0.023111,0.023111,
8,200,corr_kendall_tau-5-sq,0.022976,0.022976,
8,200,corr_kendall_tau-10,0.022796,0.022796,
8,200,corr_kendall_tau-10-sq,0.022907,0.022907,
8,200,corr_kendall_tau-20,0.022959,0.022959,
8,200,corr_kendall_tau-20-sq,0.022845,0.022845,
8,200,xcorr_max_sig-True,0.003557,0.003557,
8,200,xcorr-sq_max_sig-True,0.000467,0.000467,
8,200,xcorr_mean_sig-True,0.000496,0.000496,
8,200,xcorr-sq_mean_sig-True,0.000495,0.000495,
8,200,xcorr_mean_sig-False,0.000238,0.000238,
8,200,xcorr-sq_mean_sig-False,0.000263,0.000263,
8,200,pdist_euclidean,0.00046,0.00046,
8,200,pdist_cityblock,0.000256,0.000256,
8,200,pdist_cosine,0.000414,0.000414,
8,200,pdist_chebyshev,0.000252,0.000252,
8,200,pdist_canberra,0.000219,0.000219,
8,200,pdist_braycurtis,0.000221,0.000221,
8,200,dcorr,0.053276,0.053276,
8,200,dcorr_biased,0.050715,0.050715,
8,200,mgc,0.443478,0.443478,
8,200,hsic,0.108458,0.108458,
8,200,hsic_biased,0.105225,0.105225,
8,200,hhg,2.165826,2.165826,
8,200,mgcx_maxlag-1,1.971478,1.971478,
8,200,mgcx_maxlag-10,6.089346,6.089346,
8,200,dcorrx_maxlag-1,0.157886,0.157886,
8,200,dcorrx_maxlag-10,0.763113,0.763113,
8,200,dtw,0.005285,0.005285,
8,200,dtw_constraint-itakura,0.019968,0.019968,
8,200,dtw_constraint-sakoe-chiba_radius-auto,0.000891,0.000891,
8,200,xpdist_euclidean_tau-1_min_rmse,0.000548,0.000548,
8,200,xpdist_euclidean_tau-1_mean_rmse,0.000578,0.000578,
8,200,softdtw,0.14988,0.14988,
8,200,softdtw_constraint-itakura,0.149372,0.149372,
8,200,softdtw_constraint-sakoe-chiba,0.148847,0.148847,
8,200,lcss,0.044421,0.044421,
8,200,lcss_constraint-itakura,0.046332,0.046332,
8,200,lcss_constraint-sakoe-chiba,0.044104,0.044104,
8,200,bary_euclidean_mean,0.035406,0.2674403125,barycenter
8,200,bary_euclidean_max,0.000333,0.2674403125,barycenter
8,200,bary_dtw_mean,0.078587,0.2674403125,barycenter
8,200,bary_dtw_max,0.000296,0.2674403125,barycenter
8,200,bary_sgddtw_mean,0.093026,0.2674403125,barycenter
8,200,bary_sgddtw_max,0.000335,0.2674403125,barycenter
8,200,bary_softdtw_mean,4.067068,0.2674403125,barycenter
8,200,bary_softdtw_max,0.000316,0.2674403125,barycenter
8,200,bary-sq_euclidean_mean,0.000679,0.2674403125,barycenter
8,200,bary-sq_euclidean_max,0.0003,0.2674403125,barycenter
8,200,bary-sq_dtw_mean,0.000623,0.2674403125,barycenter
8,200,bary-sq_dtw_max,0.000288,0.2674403125,barycenter
8,200,bary-sq_sgddtw_mean,0.000612,0.2674403125,barycenter
8,200,bary-sq_sgddtw_max,0.000283,0.2674403125,barycenter
8,200,bary-sq_softdtw_mean,0.000609,0.2674403125,barycenter
8,200,bary-sq_softdtw_max,0.000284,0.2674403125,barycenter
8,200,gwtau,0.002118,0.002118,
8,200,anm,0.217417,0.217417,
8,200,cds,0.48197,0.48197,
8,200,reci,0.058606,0.058606,
8,200,ccm_E-None_mean,160.356078,53.38120744444444,ccm
8,200,ccm_E-None_max,0.0001,53.38120744444444,ccm
8,200,ccm_E-None_diff,0.000119,53.38120744444444,ccm
8,200,ccm_E-1_mean,133.458406,53.38120744444444,ccm
8,200,ccm_E-1_max,0.000105,53.38120744444444,ccm
8,200,ccm_E-1_diff,0.000108,53.38120744444444,ccm
8,200,ccm_E-10_mean,186.615743,53.38120744444444,ccm
8,200,ccm_E-10_max,9.1e-05,53.38120744444444,ccm
8,200,ccm_E-10_diff,0.000117,53.38120744444444,ccm
8,200,je_gaussian,0.000312,0.000312,
8,200,je_kozachenko,0.00397,0.00397,
8,200,je_kernel_W-0.5,0.013403,0.013403,
8,200,ce_gaussian,0.00024,0.00024,
8,200,ce_kozachenko,0.001198,0.001198,
8,200,ce_kernel_W-0.5,0.002059,0.002059,
8,200,cce_gaussian,0.023592,0.023592,
8,200,cce_kozachenko,0.137477,0.137477,
8,200,cce_kernel_W-0.5,0.464252,0.464252,
8,200,xme_gaussian_k1,0.003792,0.003792,
8,200,xme_kozachenko_k1,0.013236,0.013236,
8,200,xme_kernel_W-0.5_k1,0.038557,0.038557,
8,200,xme_gaussian_k10,0.006695,0.006695,
8,200,xme_kozachenko_k10,0.038731,0.038731,
8,200,xme_kernel_W-0.5_k10,0.138959,0.138959,
8,200,di_gaussian,0.010153,0.010153,
8,200,di_kozachenko,0.045291,0.045291,
8,200,di_kernel_W-0.5,0.150399,0.150399,
8,200,si_gaussian_k-1,0.00991,0.00991,
8,200,si_kozachenko_k-1,0.044622,0.044622,
8,200,si_kernel_W-0.5_k-1,0.137834,0.137834,
8,200,mi_gaussian,0.000179,0.000179,
8,200,mi_kraskov_NN-4,0.027692,0.027692,
8,200,mi_kraskov_NN-4_DCE,0.027174,0.027174,
8,200,mi_kernel_W-0.25,0.042385,0.042385,
8,200,tlmi_gaussian,0.000223,0.000223,
8,200,tlmi_kraskov_NN-4,0.054083,0.054083,
8,200,tlmi_kraskov_NN-4_DCE,0.053998,0.053998,
8,200,tlmi_kernel_W-0.25,0.042171,0.042171,
8,200,te_kraskov_NN-4_k-max-10_tau-max-4,0.639319,0.639319,
8,200,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.788788,0.788788,
8,200,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.314415,0.314415,
8,200,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.285729,0.285729,
8,200,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.111507,0.111507,
8,200,te_kernel_W-0.25_k-1,0.073012,0.073012,
8,200,gc_gaussian_k-max-10_tau-max-2,0.085759,0.085759,
8,200,gc_gaussian_k-1_kt-1_l-1_lt-1,0.00554,0.00554,
8,200,te_symbolic_k-1_kt-1_l-1_lt-1,0.025408,0.025408,
8,200,te_symbolic_k-10_kt-1_l-1_lt-1,0.08946,0.08946,
8,200,phi_star_t-1_norm-0,0.044292,0.044292,
8,200,phi_star_t-1_norm-1,0.04537,0.04537,
8,200,phi_Geo_t-1_norm-0,0.108119,0.108119,
8,200,phi_Geo_t-1_norm-1,0.108337,0.108337,
8,200,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.004654,0.003240142857142857,spectral_mv
8,200,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.003312,0.003240142857142857,spectral_mv
8,200,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.000124,0.003240142857142857,spectral_mv
8,200,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.000139,0.003240142857142857,spectral_mv
8,200,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,8.4e-05,0.003240142857142857,spectral_mv
8,200,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,8.3e-05,0.003240142857142857,spectral_mv
8,200,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.003214,0.003240142857142857,spectral_mv
8,200,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.000106,0.003240142857142857,spectral_mv
8,200,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,9.4e-05,0.003240142857142857,spectral_mv
8,200,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,7.9e-05,0.003240142857142857,spectral_mv
8,200,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,7e-05,0.003240142857142857,spectral_mv
8,200,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,6.7e-05,0.003240142857142857,spectral_mv
8,200,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.00318,0.003240142857142857,spectral_mv
8,200,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.000101,0.003240142857142857,spectral_mv
8,200,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,9.5e-05,0.003240142857142857,spectral_mv
8,200,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,7.6e-05,0.003240142857142857,spectral_mv
8,200,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,6.9e-05,0.003240142857142857,spectral_mv
8,200,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,6.8e-05,0.003240142857142857,spectral_mv
8,200,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.010366,0.003240142857142857,spectral_mv
8,200,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.006165,0.003240142857142857,spectral_mv
8,200,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.006059,0.003240142857142857,spectral_mv
8,200,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.003725,0.003240142857142857,spectral_mv
8,200,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.00013,0.003240142857142857,spectral_mv
8,200,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,9.8e-05,0.003240142857142857,spectral_mv
8,200,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,9e-05,0.003240142857142857,spectral_mv
8,200,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,7.4e-05,0.003240142857142857,spectral_mv
8,200,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,6.9e-05,0.003240142857142857,spectral_mv
8,200,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.002989,0.003240142857142857,spectral_mv
8,200,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.000107,0.003240142857142857,spectral_mv
8,200,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,9.4e-05,0.003240142857142857,spectral_mv
8,200,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,7.5e-05,0.003240142857142857,spectral_mv
8,200,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,7e-05,0.003240142857142857,spectral_mv
8,200,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,7.1e-05,0.003240142857142857,spectral_mv
8,200,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.003239,0.003240142857142857,spectral_mv
8,200,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.000105,0.003240142857142857,spectral_mv
8,200,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,9.5e-05,0.003240142857142857,spectral_mv
8,200,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,7.5e-05,0.003240142857142857,spectral_mv
8,200,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,6.9e-05,0.003240142857142857,spectral_mv
